Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
first dorsal metacarpal artery	First dorsal metacarpal artery	FMA:22761	dorsal digital artery of first digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
first dorsal metacarpal artery	First dorsal metacarpal artery	FMA:22761	lateral dorsal digital artery of second digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
palmar carpal branch of radial artery	Palmar carpal branch of radial artery	FMA:22750	palmar carpal arterial arch	https://en.wikipedia.org/wiki/Palmar_carpal_arch	
princeps pollicis artery	Set of princeps pollicis artery	FMA:71534	lateral proper palmar digital artery of first digit of hand	https://www.ncbi.nlm.nih.gov/books/NBK546657/	
princeps pollicis artery	Set of princeps pollicis artery	FMA:71534	medial proper palmar digital artery of first digit of hand	https://www.ncbi.nlm.nih.gov/books/NBK546657/	
radialis indicis artery	Arteria radialis indicis	FMA:22763	lateral proper palmar digital artery of second digit of hand	https://radiopaedia.org/articles/radialis-indicis-artery	
radialis indicis artery	Arteria radialis indicis	FMA:22763	lateral proper palmar digital artery of second digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
lateral proper palmar digital artery of second digit of hand			dorsal branch of lateral proper palmar digital artery of second digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
ulnar artery	ulnar artery	UBERON:0001406	cutaneous branch of ulnar artery	https://en.wikipedia.org/wiki/Ulnar_artery	
cutaneous branch of ulnar artery			cutaneous arteriole	https://en.wikipedia.org/wiki/Ulnar_artery	
subpapillary plexus	Capillary network of skin	FMA:280962	branch of subpapillary plexus	https://en.wikipedia.org/wiki/Ulnar_artery	
dorsal carpal branch of ulnar artery	Dorsal carpal branch of ulnar artery	FMA:22820	medial dorsal digital artery of fifth digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
lateral proper palmar digital artery of third digit of hand	Lateral proper palmar digital artery of middle finger	FMA:22857	dorsal branch of lateral proper palmar digital artery of third digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
medial proper palmar digital artery of second digit of hand	Medial proper palmar digital artery of index finger	FMA:23047	dorsal branch of medial proper palmar digital artery of second digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
medial proper palmar digital artery of fifth digit of hand	Fourth common palmar digital artery	FMA:85108	dorsal branch of medial proper palmar digital artery of fifth digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
lateral proper palmar digital artery of fourth digit of hand	Lateral proper palmar digital artery of ring finger	FMA:85114	dorsal branch of lateral proper palmar digital artery of fourth digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
medial proper palmar digital artery of third digit of hand	Medial proper palmar digital artery of middle finger	FMA:85111	dorsal branch of medial proper palmar digital artery of third digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
lateral proper palmar digital artery of fifth digit of hand	Lateral proper palmar digital artery of little finger	FMA:23048	dorsal branch of lateral proper palmar digital artery of fifth digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
medial proper palmar digital artery of fourth digit of hand	Medial proper palmar digital artery of ring finger	FMA:23046	dorsal branch of medial proper palmar digital artery of fourth digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
deep cervical artery	deep cervical artery	UBERON:0012321	segmental spinal artery #2	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
thymic artery	thymic artery	UBERON:0018243	thymic arteriole	https://en.wikipedia.org/wiki/Thymic_branches_of_internal_thoracic_artery	
ascending cervical artery	ascending cervical artery	UBERON:0012322	segmental spinal artery	https://www.kenhub.com/en/library/anatomy/blood-supply-of-the-spinal-cord	
ascending cervical artery	ascending cervical artery	UBERON:0012322	segmental spinal artery	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
segmental spinal artery			anterior segmental medullary artery	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
ascending cervical artery	ascending cervical artery	UBERON:0012322	segmental spinal artery	https://en.wikipedia.org/wiki/Artery_of_Adamkiewicz	
segmental spinal artery			posterior segmental medullary artery	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
anterior spinal artery	anterior spinal artery	UBERON:0005431	sulcal artery	https://radiopaedia.org/articles/sulcal-artery?lang=us	
common cochlear artery	Common cochlear artery	FMA:52242	main cochlear artery	https://www.vestib.com/arterial-supply.html	
common cochlear artery	Common cochlear artery	FMA:52242	posterior vestibular artery	https://www.vestib.com/arterial-supply.html	
vertebral artery	vertebral artery	UBERON:0001535	segmental spinal artery #5	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
left anterior descending artery	Anterior interventricular branch of left coronary artery	FMA:3862	septal perforating artery	Hosseinpour AR, Anderson RH, Ho SY. The anatomy of the septal perforating arteries in normal and congenitally malformed hearts. J Thorac Cardiovasc Surg. 2001 Jun;121(6):1046-52. doi: 10.1067/mtc.2001.113604. PMID: 11385369.	10.1067/mtc.2001.113604
left circumflex artery	circumflex branch of left coronary artery	UBERON:0035422	posterolateral artery	https://radiopaedia.org/articles/circumflex-artery	
posterior descending artery	Posterior interventricular branch of right coronary artery	FMA:3840	septal perforating artery #2	Hosseinpour AR, Anderson RH, Ho SY. The anatomy of the septal perforating arteries in normal and congenitally malformed hearts. J Thorac Cardiovasc Surg. 2001 Jun;121(6):1046-52. doi: 10.1067/mtc.2001.113604. PMID: 11385369.	10.1067/mtc.2001.113604
great saphenous vein	great saphenous vein	UBERON:0001363	anterior accessory saphenous vein	https://en.wikipedia.org/wiki/Anterior_accessory_saphenous_vein	
great saphenous vein	great saphenous vein	UBERON:0001363	posterior accessory saphenous vein	https://en.wikipedia.org/wiki/Great_saphenous_vein	
posterior tibial vein	posterior tibial vein	UBERON:0001546	lateral plantar vein	https://en.wikipedia.org/wiki/Posterior_tibial_vein	
posterior tibial vein	posterior tibial vein	UBERON:0001546	lateral plantar vein	https://en.wikipedia.org/wiki/Plantar_venous_arch	
posterior tibial vein	posterior tibial vein	UBERON:0001546	lateral plantar vein	https://en.wikipedia.org/wiki/Plantar_metatarsal_veins	
posterior tibial vein	posterior tibial vein	UBERON:0001546	lateral plantar vein	https://en.wikipedia.org/wiki/Plantar_digital_veins	
prostatic venous plexus	prostatic venous plexus	UBERON:0009042	prostatic venule	https://www.kenhub.com/en/library/anatomy/prostatic-venous-plexus	
internal pudendal vein	internal pudendal vein	UBERON:0018252	bulbar vein	Hsieh, C. H., Liu, S. P., Hsu, G. L., Chen, H. S., Molodysky, E., Chen, Y. H., & Yu, H. J. (2012). Advances in understanding of mammalian penile evolution, human penile anatomy and human erection physiology: clinical implications for physicians and surgeons. Medical science monitor : international medical journal of experimental and clinical research, 18(7), RA118-RA125.	10.12659/MSM.883201
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.	10.1007/s12565-018-00475-x
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Central_veins_of_liver	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Liver_sinusoid	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Liver_sinusoid	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.	10.1007/s12565-018-00475-x
anterior inferior segmental hepatic portal vein	Anterior inferior segmental branch of right portal vein	FMA:15421	right anterior hepatic portal vein	Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.	10.1007/s12565-018-00475-x
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Portal_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Portal_vein	
anterior inferior segmental hepatic portal vein	Anterior inferior segmental branch of right portal vein	FMA:15421	right anterior hepatic portal vein	https://en.wikipedia.org/wiki/Portal_vein	
anterior superior segmental hepatic portal vein	Anterior superior segmental branch of right portal vein	FMA:15420	right anterior hepatic portal vein #2	Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.	10.1007/s12565-018-00475-x
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.	10.1007/s12565-018-00475-x
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Portal_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Cystic_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Cystic_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Cystic_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	Vummidi, D., Bhargava, P., Medverd, J. R., Virgin, J. B., Oliveira, G. R., & Vaidya, S. (2015). Pseudolesion in segment IV A of the liver from vein of Sappey secondary to SVC obstruction. Radiology case reports, 5(3), 394.	10.2484/rcr.v5i3.394
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	Vummidi, D., Bhargava, P., Medverd, J. R., Virgin, J. B., Oliveira, G. R., & Vaidya, S. (2015). Pseudolesion in segment IV A of the liver from vein of Sappey secondary to SVC obstruction. Radiology case reports, 5(3), 394.	10.2484/rcr.v5i3.394
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	Vummidi, D., Bhargava, P., Medverd, J. R., Virgin, J. B., Oliveira, G. R., & Vaidya, S. (2015). Pseudolesion in segment IV A of the liver from vein of Sappey secondary to SVC obstruction. Radiology case reports, 5(3), 394.	10.2484/rcr.v5i3.394
hepatic portal vein	hepatic portal vein	UBERON:0001639	inferior vein of Sappey	Vummidi, D., Bhargava, P., Medverd, J. R., Virgin, J. B., Oliveira, G. R., & Vaidya, S. (2015). Pseudolesion in segment IV A of the liver from vein of Sappey secondary to SVC obstruction. Radiology case reports, 5(3), 394.	10.2484/rcr.v5i3.394
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Left_gastric_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Left_gastric_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Left_gastric_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://radiopaedia.org/articles/pancreaticoduodenal-veins	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://radiopaedia.org/articles/pancreaticoduodenal-veins	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://radiopaedia.org/articles/pancreaticoduodenal-veins	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Right_gastric_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Right_gastric_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Right_gastric_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://epomedicine.com/medical-students/surgical-anatomy-stomach/	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://epomedicine.com/medical-students/surgical-anatomy-stomach/	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://epomedicine.com/medical-students/surgical-anatomy-stomach/	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Splenic_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Splenic_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Splenic_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Inferior_mesenteric_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Inferior_mesenteric_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Inferior_mesenteric_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Left_colic_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Left_colic_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Left_colic_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
left colic vein	left colic vein	UBERON:8410017	vena recta of large intestine #2	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
inferior mesenteric vein	inferior mesenteric vein	UBERON:0001215	rectosigmoid vein	https://en.wikipedia.org/wiki/Inferior_mesenteric_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Superior_rectal_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Superior_rectal_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Superior_rectal_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Left_gastroepiploic_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Left_gastroepiploic_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Left_gastroepiploic_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
pancreatic vein	Set of pancreatic veins	FMA:70929	interlobular vein of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
interlobular vein of pancreas			lobular vein of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880211/	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880211/	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880211/	
pancreatic vein	Set of pancreatic veins	FMA:70929	interlobular vein of pancreas	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880211/	
interlobular vein of pancreas			lobular vein of pancreas	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880211/	
lobular vein of pancreas			intralobular venule of pancreas	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880211/	
lobular vein of pancreas			periductal branch of lobular vein of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
interlobular vein of pancreas			periductal branch of interlobular vein of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Trabecular_veins	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Trabecular_veins	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Trabecular_veins	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	From discussions in August 2022 with subject matter expert Dr. Birte Steininger, Institute of Anatomy and Cell Biology, University of Marburg, Germany.	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	From discussions in August 2022 with subject matter expert Dr. Birte Steininger, Institute of Anatomy and Cell Biology, University of Marburg, Germany.	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	From discussions in August 2022 with subject matter expert Dr. Birte Steininger, Institute of Anatomy and Cell Biology, University of Marburg, Germany.	
spleen trabecular vein	spleen trabecular vein	UBERON:0010400	red pulp venule of spleen	From discussions in August 2022 with subject matter expert Dr. Birte Steininger, Institute of Anatomy and Cell Biology, University of Marburg, Germany.	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Superior_mesenteric_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Superior_mesenteric_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Superior_mesenteric_vein	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Ileal_veins	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Ileal_veins	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Ileal_veins	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Ileocolic_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Ileocolic_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Ileocolic_vein	
ileocolic vein	ileocolic vein	UBERON:0001219	vena recta of large intestine	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
vena recta of large intestine			submucosal vein of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
submucosal vein of colon			submucosal venule of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
submucosal venule of colon			mucosal venule of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
vena recta of large intestine			subserous vein of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Jejunal_veins	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Jejunal_veins	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Jejunal_veins	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Middle_colic_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Middle_colic_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Middle_colic_vein	
middle colic vein	middle colic vein	UBERON:0001218	vena recta of large intestine #3	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Right_colic_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Right_colic_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Right_colic_vein	
right colic vein	right colic vein	UBERON:8410018	vena recta of large intestine #4	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://en.wikipedia.org/wiki/Right_gastroepiploic_vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://en.wikipedia.org/wiki/Right_gastroepiploic_vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://en.wikipedia.org/wiki/Right_gastroepiploic_vein	
hepatic portal vein	hepatic portal vein	UBERON:0001639	superior vein of Sappey	Vummidi, D., Bhargava, P., Medverd, J. R., Virgin, J. B., Oliveira, G. R., & Vaidya, S. (2015). Pseudolesion in segment IV A of the liver from vein of Sappey secondary to SVC obstruction. Radiology case reports, 5(3), 394.	10.2484/rcr.v5i3.394
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	https://medical-dictionary.thefreedictionary.com/Burow+vein	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	https://medical-dictionary.thefreedictionary.com/Burow+vein	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	https://medical-dictionary.thefreedictionary.com/Burow+vein	
hepatic portal vein	hepatic portal vein	UBERON:0001639	vein of Burow	https://medical-dictionary.thefreedictionary.com/Burow+vein	
lateral superior segmental hepatic portal vein	Lateral superior segmental branch of left portal vein	FMA:15431	left lateral hepatic portal vein #2	Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.	10.1007/s12565-018-00475-x
medial inferior segmental hepatic portal vein	Medial inferior segmental branch of left portal vein	FMA:15429	left medial hepatic portal vein	Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.	10.1007/s12565-018-00475-x
medial superior segmental hepatic portal vein	Medial superior segmental branch of left portal vein	FMA:15428	left medial hepatic portal vein #2	Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.	10.1007/s12565-018-00475-x
posterior inferior segmental hepatic portal vein	Posterior inferior segmental branch of right portal vein	FMA:15424	right posterior hepatic portal vein	Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.	10.1007/s12565-018-00475-x
