Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
prostatic venous plexus	prostatic venous plexus	UBERON:0009042	prostatic venule	HTTPS:WWWKENHUBCOMENLIBRARYANATOMYPROSTATICVENOUSPLEXUS	
internal pudendal vein	internal pudendal vein	UBERON:0018252	bulbar vein	HTTPS:DOIORG1012659MSM883201	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:DOIORG101007S1256501800475X	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKICENTRAL:VEINS_OF_LIVER	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKILIVER:SINUSOID	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKILIVER:SINUSOID	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:DOIORG101007S1256501800475X	
anterior inferior segmental hepatic portal vein	Anterior inferior segmental branch of right portal vein	FMA:15421	right anterior hepatic portal vein	HTTPS:DOIORG101007S1256501800475X	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKIPORTAL:VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKIPORTAL:VEIN	
anterior inferior segmental hepatic portal vein	Anterior inferior segmental branch of right portal vein	FMA:15421	right anterior hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIPORTAL:VEIN	
anterior superior segmental hepatic portal vein	Anterior superior segmental branch of right portal vein	FMA:15420	right anterior hepatic portal vein #2	HTTPS:DOIORG101007S1256501800475X	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:DOIORG101007S1256501800475X	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIPORTAL:VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKICYSTIC:VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKICYSTIC:VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKICYSTIC:VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:DOIORG102484RCRV5I3394	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:DOIORG102484RCRV5I3394	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:DOIORG102484RCRV5I3394	
hepatic portal vein	hepatic portal vein	UBERON:0001639	inferior vein of Sappey	HTTPS:DOIORG102484RCRV5I3394	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKILEFT:GASTRIC_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKILEFT:GASTRIC_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKILEFT:GASTRIC_VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:RADIOPAEDIAORGARTICLESPANCREATICODUODENALVEINS	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:RADIOPAEDIAORGARTICLESPANCREATICODUODENALVEINS	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:RADIOPAEDIAORGARTICLESPANCREATICODUODENALVEINS	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKIRIGHT:GASTRIC_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKIRIGHT:GASTRIC_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIRIGHT:GASTRIC_VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:EPOMEDICINECOMMEDICALSTUDENTSSURGICALANATOMYSTOMACH	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:EPOMEDICINECOMMEDICALSTUDENTSSURGICALANATOMYSTOMACH	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:EPOMEDICINECOMMEDICALSTUDENTSSURGICALANATOMYSTOMACH	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKISPLENIC:VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKISPLENIC:VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKISPLENIC:VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKIINFERIOR:MESENTERIC_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKIINFERIOR:MESENTERIC_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIINFERIOR:MESENTERIC_VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKILEFT:COLIC_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKILEFT:COLIC_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKILEFT:COLIC_VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:DOIORG101111J14697580200901199X	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:DOIORG101111J14697580200901199X	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:DOIORG101111J14697580200901199X	
left colic vein	left colic vein	UBERON:8410017	vena recta of large intestine #2	HTTPS:DOIORG101111J14697580200901199X	
inferior mesenteric vein	inferior mesenteric vein	UBERON:0001215	rectosigmoid vein	HTTPS:ENWIKIPEDIAORGWIKIINFERIOR:MESENTERIC_VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKISUPERIOR:RECTAL_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKISUPERIOR:RECTAL_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKISUPERIOR:RECTAL_VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKILEFT:GASTROEPIPLOIC_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKILEFT:GASTROEPIPLOIC_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKILEFT:GASTROEPIPLOIC_VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
pancreatic vein	Set of pancreatic veins	FMA:70929	interlobular vein of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
interlobular vein of pancreas			lobular vein of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:WWWNCBINLMNIHGOVPMCARTICLESPMC6880211	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:WWWNCBINLMNIHGOVPMCARTICLESPMC6880211	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:WWWNCBINLMNIHGOVPMCARTICLESPMC6880211	
pancreatic vein	Set of pancreatic veins	FMA:70929	interlobular vein of pancreas	HTTPS:WWWNCBINLMNIHGOVPMCARTICLESPMC6880211	
interlobular vein of pancreas			lobular vein of pancreas	HTTPS:WWWNCBINLMNIHGOVPMCARTICLESPMC6880211	
lobular vein of pancreas			intralobular venule of pancreas	HTTPS:WWWNCBINLMNIHGOVPMCARTICLESPMC6880211	
lobular vein of pancreas			periductal branch of lobular vein of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
interlobular vein of pancreas			periductal branch of interlobular vein of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKITRABECULAR:VEINS	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKITRABECULAR:VEINS	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKITRABECULAR:VEINS	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein		
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule		
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein		
spleen trabecular vein	spleen trabecular vein	UBERON:0010400	red pulp venule of spleen		
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKISUPERIOR:MESENTERIC_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKISUPERIOR:MESENTERIC_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKISUPERIOR:MESENTERIC_VEIN	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKIILEAL:VEINS	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKIILEAL:VEINS	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIILEAL:VEINS	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKIILEOCOLIC:VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKIILEOCOLIC:VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIILEOCOLIC:VEIN	
ileocolic vein	ileocolic vein	UBERON:0001219	vena recta of large intestine	HTTPS:DOIORG101111J14697580200901199X	
vena recta of large intestine			submucosal vein of colon	HTTPS:DOIORG101111J14697580200901199X	
submucosal vein of colon			submucosal venule of colon	HTTPS:DOIORG101111J14697580200901199X	
submucosal venule of colon			mucosal venule of colon	HTTPS:DOIORG101111J14697580200901199X	
vena recta of large intestine			subserous vein of colon	HTTPS:DOIORG101111J14697580200901199X	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKIJEJUNAL:VEINS	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKIJEJUNAL:VEINS	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIJEJUNAL:VEINS	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKIMIDDLE:COLIC_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKIMIDDLE:COLIC_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIMIDDLE:COLIC_VEIN	
middle colic vein	middle colic vein	UBERON:0001218	vena recta of large intestine #3	HTTPS:DOIORG101111J14697580200901199X	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKIRIGHT:COLIC_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKIRIGHT:COLIC_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIRIGHT:COLIC_VEIN	
right colic vein	right colic vein	UBERON:8410018	vena recta of large intestine #4	HTTPS:DOIORG101111J14697580200901199X	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:ENWIKIPEDIAORGWIKIRIGHT:GASTROEPIPLOIC_VEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:ENWIKIPEDIAORGWIKIRIGHT:GASTROEPIPLOIC_VEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:ENWIKIPEDIAORGWIKIRIGHT:GASTROEPIPLOIC_VEIN	
hepatic portal vein	hepatic portal vein	UBERON:0001639	superior vein of Sappey	HTTPS:DOIORG102484RCRV5I3394	
left hepatic vein	left hepatic vein	UBERON:0011955	segmental hepatic vein	HTTPS:MEDICALDICTIONARYTHEFREEDICTIONARYCOMBUROWVEIN	
hepatic sinusoid	hepatic sinusoid	UBERON:0001281	hepatic portal venule	HTTPS:MEDICALDICTIONARYTHEFREEDICTIONARYCOMBUROWVEIN	
lateral inferior segmental hepatic portal vein	Lateral inferior segmental branch of left portal vein	FMA:15432	left lateral hepatic portal vein	HTTPS:MEDICALDICTIONARYTHEFREEDICTIONARYCOMBUROWVEIN	
hepatic portal vein	hepatic portal vein	UBERON:0001639	vein of Burow	HTTPS:MEDICALDICTIONARYTHEFREEDICTIONARYCOMBUROWVEIN	
lateral superior segmental hepatic portal vein	Lateral superior segmental branch of left portal vein	FMA:15431	left lateral hepatic portal vein #2	HTTPS:DOIORG101007S1256501800475X	
medial inferior segmental hepatic portal vein	Medial inferior segmental branch of left portal vein	FMA:15429	left medial hepatic portal vein	HTTPS:DOIORG101007S1256501800475X	
medial superior segmental hepatic portal vein	Medial superior segmental branch of left portal vein	FMA:15428	left medial hepatic portal vein #2	HTTPS:DOIORG101007S1256501800475X	
posterior inferior segmental hepatic portal vein	Posterior inferior segmental branch of right portal vein	FMA:15424	right posterior hepatic portal vein	HTTPS:DOIORG101007S1256501800475X	
posterior superior segmental hepatic portal vein	Posterior superior segmental branch of right portal vein	FMA:15423	right posterior hepatic portal vein #2	HTTPS:DOIORG101007S1256501800475X	
intervertebral vein	Intervertebral vein	FMA:76736	anterior radicular vein	HTTPS:ENWIKIPEDIAORGWIKIANTERIOR:SPINAL_VEINS	
anterior spinal vein	Set of anterior spinal veins	FMA:70892	intramedullary radial vein	HTTPS:ENWIKIPEDIAORGWIKIANTERIOR:SPINAL_VEINS	
intervertebral vein	Intervertebral vein	FMA:76736	posterior radicular vein	HTTPS:ENWIKIPEDIAORGWIKIANTERIOR:SPINAL_VEINS	
posterior spinal vein	Set of posterior spinal veins	FMA:70893	intramedullary radial vein #2	HTTPS:ENWIKIPEDIAORGWIKIANTERIOR:SPINAL_VEINS	
intervertebral vein	Intervertebral vein	FMA:76736	posterior radicular vein	HTTPS:WWWWIKIWANDCOMENANTERIOR:SPINAL_VEINS	
posterior radicular vein			posterolateral spinal vein	HTTPS:WWWWIKIWANDCOMENANTERIOR:SPINAL_VEINS	
posterior radicular vein			posterolateral spinal vein	HTTPS:ENWIKIPEDIAORGWIKIANTERIOR:SPINAL_VEINS	
posterolateral spinal vein			intramedullary radial vein #3	HTTPS:ENWIKIPEDIAORGWIKIANTERIOR:SPINAL_VEINS	
renal vein	renal vein	UBERON:0001140	segmental renal vein	HTTPS:ENWIKIPEDIAORGWIKIINTERLOBAR:VEINS	
renal vein	renal vein	UBERON:0001140	segmental renal vein	HTTPS:ENWIKIPEDIAORGWIKIARCUATE:VEIN	
renal vein	renal vein	UBERON:0001140	segmental renal vein	HTTPS:ENWIKIPEDIAORGWIKIINTERLOBULAR:VEINS	
renal vein	renal vein	UBERON:0001140	segmental renal vein	HTTPS:ENWIKIPEDIAORGWIKISTELLATE:VEINS	
renal vein	renal vein	UBERON:0001140	segmental renal vein	HTTPS:DOIORG101152AJPRENAL000712010	
right testicular vein	right testicular vein	UBERON:0000442	vein of ductus deferens	HTTPS:WWWKENHUBCOMENLIBRARYANATOMYVASDEFERENS	
bronchial vein	bronchial vein	UBERON:0001592	bronchial venule	HTTPS:ENWIKIPEDIAORGWIKIBRONCHIAL:VEINS	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTPS:ENWIKIPEDIAORGWIKICOMMON:FACIAL_VEIN	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTPS:WWWKENHUBCOMENLIBRARYANATOMYRETROMANDIBULARVEIN	
common facial vein			anterior branch of retromandibular vein	HTTPS:WWWKENHUBCOMENLIBRARYANATOMYRETROMANDIBULARVEIN	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTPS:ENWIKIPEDIAORGWIKIRETROMANDIBULAR:VEIN	
common facial vein			anterior branch of retromandibular vein	HTTPS:ENWIKIPEDIAORGWIKIRETROMANDIBULAR:VEIN	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTPS:ENWIKIPEDIAORGWIKIMAXILLARY:VEINS	
common facial vein			anterior branch of retromandibular vein	HTTPS:ENWIKIPEDIAORGWIKIMAXILLARY:VEINS	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTPS:ENWIKIPEDIAORGWIKIPTERYGOID:PLEXUS	
common facial vein			anterior branch of retromandibular vein	HTTPS:ENWIKIPEDIAORGWIKIPTERYGOID:PLEXUS	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTPS:WWWHEALTHLINECOMHUMANBODYMAPSDEEPTEMPORALVEINS1	
common facial vein			anterior branch of retromandibular vein	HTTPS:WWWHEALTHLINECOMHUMANBODYMAPSDEEPTEMPORALVEINS1	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTPS:ENWIKIPEDIAORGWIKIINFRAORBITAL:VEIN	
common facial vein			anterior branch of retromandibular vein	HTTPS:ENWIKIPEDIAORGWIKIINFRAORBITAL:VEIN	
pterygoid venous plexus	pterygoid plexus	UBERON:0014685	infraorbital vein	HTTPS:ENWIKIPEDIAORGWIKIINFRAORBITAL:VEIN	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTP:PURLOBOLIBRARYORGOBOUBERON:0001658	
common facial vein			anterior branch of retromandibular vein	HTTP:PURLOBOLIBRARYORGOBOUBERON:0001658	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTPS:ENWIKIPEDIAORGWIKISUPERFICIAL:TEMPORAL_VEIN	
common facial vein			anterior branch of retromandibular vein	HTTPS:ENWIKIPEDIAORGWIKISUPERFICIAL:TEMPORAL_VEIN	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTPS:MEDICALDICTIONARYTHEFREEDICTIONARYCOMTRANSVERSEFACIALVEIN	
common facial vein			anterior branch of retromandibular vein	HTTPS:MEDICALDICTIONARYTHEFREEDICTIONARYCOMTRANSVERSEFACIALVEIN	
internal jugular vein	internal jugular vein	UBERON:0001586	common facial vein	HTTP:PURLOBOLIBRARYORGOBOUBERON:0001659	
common facial vein			anterior branch of retromandibular vein	HTTP:PURLOBOLIBRARYORGOBOUBERON:0001659	
angular vein	angular vein	UBERON:0014686	transverse nasal root vein	HTTPS:PLASTICSURGERYKEYCOMVEINSOFTHEFACEANDNECK	
facial vein	facial vein	UBERON:0001653	mental vein	HTTPS:DOIORG1017354IJSS2016337	
cavernous sinus	cavernous sinus	UBERON:0003712	hypophyseal vein	HTTPS:WWWKENHUBCOMENLIBRARYANATOMYTHECAVERNOUSSINUS	
superficial middle cerebral vein	superficial middle cerebral vein	UBERON:0035231	sphenopalatine sinus	HTTPS:TEACHMEANATOMYINFONEUROANATOMYVESSELSVENOUSDRAINAGE	
basal vein	basal vein	UBERON:0035530	inferior striate vein	HTTPS:WWWKENHUBCOMENLIBRARYANATOMYVEINSOFTHEBRAIN	
superior thyroid vein	superior thyroid vein	UBERON:0007157	glandular venous plexus	HTTPS:WWWANATOMYNETSUPERIORTHYROIDVEIN	
superficial palmar venous arch	Superficial palmar venous arch	FMA:22914	medial proper palmar digital vein of fifth digit of hand	HTTPS:ENWIKIPEDIAORGWIKISUPERFICIAL:PALMAR_VENOUS_ARCH	
medial proper palmar digital vein of fifth digit of hand			cutaneous branch of medial proper palmar digital vein of fifth digit of hand	HTTPS:ENWIKIPEDIAORGWIKISUPERFICIAL:PALMAR_VENOUS_ARCH	
cutaneous branch of medial proper palmar digital vein of fifth digit of hand			cutaneous venule	HTTPS:ENWIKIPEDIAORGWIKISUPERFICIAL:PALMAR_VENOUS_ARCH	
axillary vein	axillary vein	UBERON:0000985	circumflex humeral vein	HTTPS:ENWIKIPEDIAORGWIKIAXILLARY:VEIN	
anterior jugular vein	anterior jugular vein	UBERON:0001104	small thyroid vein	HTTPS:ENWIKIPEDIAORGWIKIANTERIOR:JUGULAR_VEIN	
anterior jugular vein	anterior jugular vein	UBERON:0001104	superficial submandibular vein	HTTPS:WWWKENHUBCOMENLIBRARYANATOMYANTERIORJUGULARVEIN	
external jugular vein	external jugular vein	UBERON:0001101	posterior branch of retromandibular vein	HTTPS:ENWIKIPEDIAORGWIKIRETROMANDIBULAR:VEIN	
thymic vein	thymic vein	UBERON:0001591	thymic venule	HTTPS:ENWIKIPEDIAORGWIKITHYMIC:VEINS	
left pulmonary artery	left pulmonary artery	UBERON:0001652	apicoanterior trunk of left pulmonary artery	HTTPS:DOIORG1021037CDT20180104	
left interlobar pulmonary artery	Interlobar portion of left pulmonary artery	FMA:9284	lingular artery of left lung	HTTPS:DOIORG1021037CDT20180104	
pulmonary arteriole	Set of all pulmonary arterioles	FMA:279896	intra-acinar arteriole	HTTPS:DOIORG101152JAPPLPHYSIOL011772009	
intra-acinar arteriole			pre-alveolar capillary	HTTPS:DOIORG101152JAPPLPHYSIOL011772009	
pre-alveolar capillary			alveolar capillary	HTTPS:DOIORG101152JAPPLPHYSIOL011772009	
truncus anterior of right pulmonary artery	Trunk of right upper lobar artery	FMA:8616	high truncus anterior of right pulmonary artery	HTTPS:DOIORG1021037CDT20180104	
