Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
central superior ovary			central superior mesenteric ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
central superior ovary			central superior mesenteric ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
ovary	ovary	UBERON:0000992	lateral ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
lateral ovary			lateral inferior ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
lateral inferior ovary			lateral inferior antimesenteric ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
ovary	ovary	UBERON:0000992	lateral ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
lateral ovary			lateral inferior ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
lateral inferior ovary			lateral inferior antimesenteric ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
ovary	ovary	UBERON:0000992	lateral ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
lateral ovary			lateral inferior ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
lateral inferior ovary			lateral inferior antimesenteric ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
lateral inferior ovary			lateral inferior mesenteric ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
lateral inferior ovary			lateral inferior mesenteric ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
lateral inferior ovary			lateral inferior mesenteric ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
lateral ovary			lateral superior ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
lateral superior ovary			lateral superior antimesenteric ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
lateral ovary			lateral superior ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
lateral superior ovary			lateral superior antimesenteric ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
lateral ovary			lateral superior ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
lateral superior ovary			lateral superior antimesenteric ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
lateral superior ovary			lateral superior mesenteric ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
lateral superior ovary			lateral superior mesenteric ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
lateral superior ovary			lateral superior mesenteric ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
ovary	ovary	UBERON:0000992	medial ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
medial ovary			medial inferior ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
medial inferior ovary			medial inferior antimesenteric ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
ovary	ovary	UBERON:0000992	medial ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
medial ovary			medial inferior ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
medial inferior ovary			medial inferior antimesenteric ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
ovary	ovary	UBERON:0000992	medial ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
medial ovary			medial inferior ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
medial inferior ovary			medial inferior antimesenteric ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
medial inferior ovary			medial inferior mesenteric ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
medial inferior ovary			medial inferior mesenteric ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
medial inferior ovary			medial inferior mesenteric ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
medial ovary			medial superior ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
medial superior ovary			medial superior antimesenteric ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
medial ovary			medial superior ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
medial superior ovary			medial superior antimesenteric ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
medial ovary			medial superior ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
medial superior ovary			medial superior antimesenteric ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
medial superior ovary			medial superior mesenteric ovary	http://web.mit.edu/hyneslab/matrisome/ ; doi:10.1074/mcp.M111.014647	The Matrisome Project ; Naba A, Clauser KR, Hoersch S, Liu H, Carr SA, Hynes RO. The matrisome: in silico definition and in vivo characterization by proteomics of normal and tumor extracellular matrices. Mol. Cell. Prot.  2011. PMID:22159717
medial superior ovary			medial superior mesenteric ovary	doi:10.1093/humupd/dmw039	Chang HM, Qiao J, Leung PC. Oocyte-somatic cell interactions in the human ovary-novel role of bone morphogenetic proteins and growth differentiation factors. Hum Reprod Update. 2016;23(1):1-18.
medial superior ovary			medial superior mesenteric ovary	doi:10.1093/humupd/dmg016	Stouffer RL. Progesterone as a mediator of gonadotrophin action in the corpus luteum: beyond steroidogenesis. Hum Reprod Update. 2003;9(2):99-117
ovary	ovary	UBERON:0000992	central ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
central ovary			central inferior ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
central inferior ovary			central inferior antimesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
ovarian follicle	ovarian follicle	UBERON:0001305	preantral follicle	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
ovary	ovary	UBERON:0000992	central ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
central ovary			central inferior ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
central inferior ovary			central inferior antimesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
ovarian follicle	ovarian follicle	UBERON:0001305	antral follicle	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
ovary	ovary	UBERON:0000992	central ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
central ovary			central inferior ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
central inferior ovary			central inferior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
ovary	ovary	UBERON:0000992	central ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
central ovary			central inferior ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
central inferior ovary			central inferior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
ovarian follicle	ovarian follicle	UBERON:0001305	hemorrhagic anovulatory follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
ovarian follicle	ovarian follicle	UBERON:0001305	hemorrhagic anovulatory follicle		
ovarian follicle	ovarian follicle	UBERON:0001305	luteinized unruptured follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
ovarian follicle	ovarian follicle	UBERON:0001305	luteinized unruptured follicle		
corpus luteum	corpus luteum	UBERON:0002512	corpus luteum granulosa lutein layer		
corpus luteum	corpus luteum	UBERON:0002512	corpus luteum granulosa theca layer		
central inferior ovary			central inferior mesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
central inferior ovary			central inferior mesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
central inferior ovary			central inferior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
central inferior ovary			central inferior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
central ovary			central superior ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
central superior ovary			central superior antimesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
central ovary			central superior ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
central superior ovary			central superior antimesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
central ovary			central superior ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
central superior ovary			central superior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
central ovary			central superior ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
central superior ovary			central superior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
central superior ovary			central superior mesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
central superior ovary			central superior mesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
central superior ovary			central superior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
central superior ovary			central superior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
ovary	ovary	UBERON:0000992	lateral ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
lateral ovary			lateral inferior ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
lateral inferior ovary			lateral inferior antimesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
ovary	ovary	UBERON:0000992	lateral ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
lateral ovary			lateral inferior ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
lateral inferior ovary			lateral inferior antimesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
ovary	ovary	UBERON:0000992	lateral ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
lateral ovary			lateral inferior ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
lateral inferior ovary			lateral inferior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
ovary	ovary	UBERON:0000992	lateral ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
lateral ovary			lateral inferior ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
lateral inferior ovary			lateral inferior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
lateral inferior ovary			lateral inferior mesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
lateral inferior ovary			lateral inferior mesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
